PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PKM2_inhibition,ERK2_inhibition
-1.2886076320558406,-0.11040396456391595,-0.001211491479641512,0.25063478576372356,0.5667759345078632,-0.3696814779314281,0.09122083931644856,-0.04501384272398167,0.10597758787056004,-0.1528918012942564,-0.2348186583106451,-0.391588054287693,-0.07660054504432799,0.2316210670450215,-0.08763856435551247,0.1445049129939859,0.1550744351105023,-0.07520652676813055,0.04162484302401305,0.06412713263043938,0.05676829555790682,0.03291029595202393,-0.054682246036304095,-0.15991383068123488,0.00290950137630745,-0.012919680118404003,0.000993906379923905,-0.12478295957084455,-0.04438222098545885,-0.0172957886189062,0.05606510321434307,0.1674621192329754,0.024952118827574747,-0.013872510680037331,-0.14941343531826323,-0.020828859142803507,-0.09987697175471161,0.011765838902875905,-0.1030889545307234,0.13206715660874868,-0.01084220598588754,0.007969585485708678,-0.08015676290808788,0,0
-1.7532732153197237,0.23943268765929618,0.4719736149034917,0.864424379978311,0.5483771554242358,0.08350643615525236,1.0128719269772584,0.05393908292617847,0.27196482159914226,-0.3655380542310007,-0.054881184557232184,0.1971798728645227,0.21489587995199075,-0.2115786588603163,-0.4035730457461112,0.18927275765954846,-0.20637337479304252,0.5007373523015234,-0.26019660126865723,-0.2636278883683217,-0.06980797443072179,0.06493660239003268,-0.04373068476402819,0.11579426607006824,0.08487322255679099,-0.1049047030113832,0.03451839307933736,0.09232671524351199,-0.12445092257383908,-0.04125364206945184,-0.03396591703902655,0.16943756118840841,0.09540433383329429,-0.1615306697190648,0.2053027333655301,0.22750048223069674,-0.1960791192375021,0.3842287072644969,-0.0693303726646921,-0.28252735971289356,0.09543998286645992,-0.03936267918888304,0.3001723613271712,0,0
-1.2399231684443988,-0.5547183364155376,0.03541884904285824,0.3642313116051312,0.02605733620449636,0.00980206239138286,-0.10493922810434149,-0.2261105570607439,0.46900661401942934,-0.39661680643978164,-0.1718045235796559,-0.2642271954498255,0.18786298748989183,-0.0684075317304459,-0.009375909208541151,-0.029781652332315656,-0.18476856507987277,-0.26016993974127267,-0.0861320175392699,-0.037872745360080694,0.15363835839782747,-0.08771939596800164,0.07789622658755477,0.028195885067400343,0.05993623897557667,-0.058104512358922104,0.11278626971723639,-0.12077156070660869,-0.15036255334430831,-0.01467992229876204,-0.005796831798106208,-0.1520159329482723,-0.04053452452700921,-0.09823507828766591,-0.03092788865132176,0.048932857851418536,0.016440668933549653,-0.05688359799913508,0.07161632433282701,-0.028181743512501415,-0.024868243708155394,-0.05664908419280104,-0.0390662883997272,0,0
-1.8163577907174284,0.30856220816120256,0.4155739438954185,0.40566434083809777,-0.013567066040660762,-0.08845630052500139,0.13637573164249508,-0.056007925208846274,0.3995156596082417,-0.02697343681613576,0.10019103519622491,-0.047038222824433144,-0.12940512726903589,-0.17007588586296135,0.10145907943999884,0.13477000429830635,-0.0709507404367574,0.14892142788344573,-0.14794826153559892,-0.2685566983152515,0.3359723650870866,0.439785225109996,0.03642172748576128,0.17978044076922076,0.13941275489675706,-0.024915067026762192,0.042155120306131715,0.09196243302384975,-0.12575595558702052,0.022226283494247396,-0.11053014225025545,-0.188212748645084,-0.001057812041552299,-0.009547771683418003,0.04073502983187848,-0.22096853070107866,0.2086411186713054,0.07693941709087596,0.09090101116449562,0.22419725019308992,0.0006538761176755547,-0.22592582203079642,0.03759201047185893,0,0
-1.3174869096414652,0.0655478507313424,-0.23080963359855267,-0.15342699902300827,-0.4456140950677766,-0.9606143808422933,0.20711242832431093,0.6102373743133016,-0.1510327954135775,0.022653928682129218,-0.34941660990145484,-0.06469395514178,-0.4293528655577507,-0.16800804318842694,0.11518313676966156,0.15732212193801154,0.17358026316013278,-0.265885625278011,0.12063139217749673,-0.21351750608738568,0.22827246652699204,-0.07572753933851534,-0.051921517178653336,-0.16923701597885393,-0.04576255537949717,-0.02678305026536815,-0.17677034071560113,-0.05014481096201936,-0.32717044729362293,0.13416314489192196,-0.16095160532363573,0.03403673294941998,0.17555243472967674,-0.009084232031367368,0.03097421599476048,0.028629767864870512,0.14795795094246514,-0.09673008130247193,0.05545998633665725,0.06600250128230069,0.04354407134373864,-0.1736186977298398,0.12403718140888152,0,0
-1.4646784071610717,-0.39217652796373187,0.014451140896713007,-0.15349555890113245,0.20665973873438526,0.5480178239043387,-0.14656215621954422,-0.24312874260394726,0.5462723175237814,-0.5374342960066458,0.4085079758950094,-0.2994806042102457,-0.0842824528635522,0.09074187751166635,-0.05491843141284152,-0.03358010183823064,0.14987025668132398,0.036084725609673074,-0.2920694229424732,0.03675795358073992,0.17133748147390912,0.2482130572806088,0.2238023553511419,0.2918772002861412,-0.08019922095289798,0.054579897355640304,0.6494316808466402,0.011943587732157165,-0.38493752416246013,-0.016868763089282743,0.20959529035164626,-0.2822761248168605,-0.03421805073556686,0.10793986603675353,0.2711541081134429,-0.11371383195621693,-0.1389358347594194,-0.2293929262256245,0.03289609969370607,0.34051776550540586,-0.0836644046337724,-0.3439764281907894,0.06275024946163475,0,0
-1.1854225151788211,-0.12360582607863263,-0.20015924508444113,0.19845523937578927,0.09890012208453952,-0.2533611021031191,-0.09709904579810945,0.18357750794101035,0.044270034845206335,-0.21807639068603754,0.06596977196013033,-0.21150679587694063,0.26197459505290743,-0.26258710415293945,0.11387646910409116,-0.0514686902405662,-0.16319465484771103,0.053931992681249034,0.017113442126957194,-0.241843782138753,0.44497108722048867,0.3162602961052703,-0.1812106642666043,-0.10055125165132069,0.07802855787487657,-0.007790391254926169,0.18559846085968504,-0.16615022618624828,-0.1784582371825578,0.0017384367437350778,-0.0910503046170089,0.1134963455940284,-0.10169469044164471,0.036027192178601036,0.042915244737572994,0.005083760976346995,-0.040387622264209284,0.05451099222960303,-0.016736633226773514,0.26718390607380627,-0.08202381981691566,-0.1412364721213086,0.028617573036897975,0,0
-1.7739935662853477,-0.9527628014353766,-0.3997526773934837,-0.4377478359301746,-0.5221078783386414,0.3038151992253626,-0.42823433080837214,-0.07537294777465899,0.7133746827645702,-0.6436773144934872,0.645852439911582,0.35880160672549355,-0.5785538244342917,0.40979793177353085,0.3932233179032182,-0.5325599208667253,0.11266167571711741,0.12540800727956966,-0.41675941008270645,-0.14771712589014763,0.06924530047433201,0.09875422658871459,0.45762985767617537,0.12478240906639172,0.02852754277211664,0.19951974583782345,0.2367345543832836,-0.09817502568491912,-0.39325502647921895,0.09906334306946107,0.006794008486812437,-0.022483609685803024,0.02308965181687685,-0.013730989305417954,0.12187235028592601,0.021559190815636505,-0.1224194527457525,0.02390764202325965,0.13400625122602655,0.04210320785291338,0.04530680834183935,0.06515792923538488,-0.11138020483391749,0,0
-1.2309575127197399,-0.20888933192623757,-0.3632402426163403,0.48251490072528297,-0.36168220410246,0.1573824789663465,-0.43871482212811014,0.049525923143944356,0.30130246613760686,-0.0013834106606244255,0.34577967816983707,0.18255369430938845,-0.5250093017669162,0.2040822147755673,0.2698728876437187,-0.09496585123085463,0.029695440774076105,-0.18238519996637126,0.010484898198167347,-0.02399992136821571,0.07292608438556285,0.01647738676775952,-0.2276236126413249,-0.03156307978074281,0.3501866417357946,0.09701661312760083,0.06543245492128855,0.13050299232902746,-0.20208421795535422,0.14678819826699072,-0.020808851304301865,0.1908248829792056,0.01946440375846532,-0.070980302451531,-0.28982684936362746,-0.05610471841738545,-0.10749945879378059,-0.040854057126783576,-0.1558519571003168,0.10081100212379995,-0.11225893673141527,-0.0799301313416787,-0.002045939839799704,0,0
-1.0787650184093605,-0.6963254984254758,0.6106942215202155,0.7377392196922307,-0.48156332601290625,0.3184658820296897,0.2928660354069072,-0.10425598788635286,0.3974626857057371,-0.34822840105937136,0.4583682885488416,-0.31490053320203787,0.1061993226734882,0.08879446733963471,-0.1621848960681799,0.061644389370750716,0.09927092281138913,-0.10391042866603067,-0.302161468562092,0.11301566898423257,0.05436852573068864,-0.11709503680430984,0.07542747562793602,0.09472927151410698,0.18289459757137433,-0.1922341359248253,0.17848259986933124,-0.16196134479563,0.024968028332844037,-0.014467251411848979,-0.049002390867729693,-0.15972243318796825,-0.023328137559955737,-0.1445085764782412,-0.23203457855932083,-0.05206198458633715,-0.0010912201303465653,0.06290638616711529,-0.13849509274198116,0.0859587939412183,-0.0074855213656691445,-0.17239198180299903,0.030753305011690553,0,0
-1.2441985563093576,-0.4871935135745318,0.024314362014205174,0.32205896396274936,-0.13511622440278023,-0.028027459725816398,-0.01137567538859112,-0.1916649361559866,0.5396438794424298,-0.5670110053655586,-0.1964618784527092,-0.3936607973267234,0.14977772288052008,-0.009588632886761317,-0.017355585027374852,0.00178556370685873,-0.18484663059896067,-0.15759981221756653,-0.06295340799489452,-0.047936714178652855,-0.011366560426007359,-0.026418614230343012,0.04248238578914419,0.10347260518235954,0.0008459746092366198,-0.04534367460795712,0.1390645545631667,0.05507555359708763,-0.21766798727642847,-0.05694565190605437,-0.02539930808012605,-0.0007619599019956993,-0.018910557266219367,0.1662487389658988,0.06620501167252744,0.02309502863727891,-0.036088273262325304,-0.1325161990915481,0.11488170403636713,0.0989049695020358,0.06542832256630242,-0.19672284691034758,0.002738926730657405,0,0
-1.0874494954654002,0.1261076224796671,-0.1455921205166003,-0.7681387617817289,0.11660814882121155,0.4626319494442622,0.02028893574585629,0.7005216424961674,0.11599743645285344,-0.27753513940320435,-0.01421408520681109,0.1045075340813706,-0.10497162442797998,-0.15341479825391066,-0.0997254400680485,0.19967719006138607,0.10664329975407286,-0.1365876071471594,0.2853952115432129,0.0813181738034427,0.029570562572047737,-0.16759585434478552,-0.10507661183478544,-0.05006843975733028,0.025203317021103226,0.09705100376782648,0.003180272562272728,0.002496042750822269,-0.09296461701954871,-0.18567244363476754,-0.1181175278037773,0.038840872243424196,-0.1749069181299732,0.09602806598502614,-0.1738231313461968,-0.0929500735320262,-0.05999150912717676,0.042336186247483705,0.0722999333102729,0.0985016281394404,0.1400658906575199,-0.11278237212722005,-0.049644096045610014,0,0
-1.458671300412435,-0.008871442452911802,-0.08993643514151106,0.21674503733437772,-0.09383020824346376,-0.27841937508665593,-0.08452272172841728,0.3399141177011286,-0.07942098356286108,-0.22228812561111752,0.018924738012777564,-0.2399149209405044,0.18598052639401563,-0.3394825320715565,0.14158762224839627,-0.23259383726044794,-0.3618433918748812,-0.06696165475969901,-0.02025044851142864,-0.2942142526784597,0.39022392877041967,0.12415827704679838,-0.24527680452836217,-0.04070372589547433,-0.22002307179253444,0.08738054269406402,-0.0059326816554715065,0.0689251203931524,-0.03174069988663662,-0.023889183355754195,-0.2404741764503559,-0.23673855359612292,-0.14918825504293395,-0.10384194292600786,-0.11131170293711376,-0.02177211354287922,-0.0026469756396581496,-0.05581519463715105,0.15429626119319875,-0.050372658749660355,-0.005612657739787989,0.15619311951301412,-0.00039013243412207733,0,0
-1.3623646276843815,-0.40046310984193517,-0.7348938410530257,-0.5442869388024916,-0.19022719518640746,0.25025024748470365,0.44958689282676434,0.03610275921493537,-0.22642398619489001,0.07709118053244167,0.1220577108089376,0.012331506579340516,0.42029290688709475,-0.22097839851625864,0.32625086203124054,0.14878593112677338,-0.16730366896609467,0.1819758540466112,-0.007697431816100447,0.3103106246233403,-0.020041028764562454,-0.09896689700920892,-0.06511071924062084,-0.14058889985849166,0.00457698902074786,0.2478147356702295,0.024799942070396132,0.0377098194295421,-0.15559938524862324,-0.05425618622948711,0.13014436528957635,-0.0007046422069858937,-0.004638044303480001,0.11691959489881269,-0.01717094314401797,0.0934655245787446,0.029273211711433177,0.009397317534402214,0.0190077410119355,-0.12029361821357207,0.012544955877913667,0.12458514081649609,-0.13321489157029584,0,0
-1.1875427078743666,-0.14681276270997223,-0.002872674609799071,0.15630161742999502,-0.0410828152094322,-0.18250397647858452,-0.059762091265904156,0.3121067293402728,0.008496384511336259,-0.04307457178871573,-0.22055331835366251,-0.30212499326833686,0.2372971336742792,0.11456423799549972,0.14261677757322602,-0.26293465583385445,-0.3035491782089198,-0.05853360794760871,-0.08354005148050758,-0.14390876214980608,-0.09835022131995222,0.06563333862304217,-0.2490929957306377,-0.1867776912506132,-0.013312511584631094,-0.014013872224213964,-0.03673674471752015,0.0827427160123151,0.12606577492586285,-0.09921276918892061,0.15366233994078765,-0.022449221429905023,-0.2951171857466599,0.3332875054901758,-0.011752392000878307,0.005174203786583516,0.20104069946482023,0.05056956629685351,-0.04607789759781126,-0.100232393575455,0.01713133595980225,-0.007342540362112029,-0.13593475446487005,0,0
-1.5425644415546054,-0.21185514809665154,-0.20981817028215063,0.44899088825470523,0.5569938041921166,-0.07016027553382993,0.24659126141744653,0.019191446155757616,-0.10033691407146453,-0.07977214917679194,-0.025665138090214052,0.06372340239096042,0.36026720658690564,-0.09120600244697588,-0.05732058884636595,-0.07989881328699942,-0.2508660816998055,-0.08710777084230206,-0.12057223060632569,-0.09174697889759746,0.11522736695559727,0.09838587367553688,-0.0939715883082242,-0.07227842103555987,0.00946217078989028,0.016462166677890088,0.03253728292856852,0.02535785520306092,-0.07030821366122494,-0.11831074685439957,-0.011415268875664722,-0.011915177025782042,-0.024350464931422972,0.10423640521056753,0.07539263711157869,0.14198915206969456,0.04041019973268411,-0.011616436806107723,-0.27049379187734884,0.04480631618113504,-0.017215233285309297,-0.15120785974587667,-0.20138651306501446,0,0
-1.4276495726731837,-0.523176700490961,-0.6036453098569957,-0.04767118966567266,-0.22648100914181368,-0.15443336664228993,-0.4316225957206265,0.5268575241734517,-0.15075043389723045,-0.4593803007892309,0.07156661759310073,-0.12784750380098886,0.5722936263344638,0.0011932382603611039,-0.2174929478564309,-0.013716103858339917,-0.23773144055850148,0.49441920503732684,0.02721072122166655,0.2189776114859853,0.22062718886827073,-0.16187564230010554,-0.23653842178857762,-0.13767375723622108,0.013112856475655861,0.3585917271456384,-0.05210164986979514,-0.01098946690509548,-0.007361470697774158,0.10969855697925035,-0.11546831011060085,0.32657919970767657,0.14184209062438935,-0.07395632824063508,0.014467582581415062,0.02077597860995606,-0.31240194737219634,0.17577941570912958,0.05867380035951886,0.07297297634151988,-0.029760780298857335,-0.03889451967852851,-0.0572180202905393,0,0
-1.7488010430093586,-0.5741727983386553,-0.5605381594355933,0.5808317990924103,-0.4154352328588322,0.4758234600043486,-0.509005973208915,-0.02987338621631955,0.15673800543755453,-0.2940930123859048,0.1891463316213307,0.1445608421644317,-0.28638545130788323,0.04535172582901714,0.038127676706727204,-0.21867724839988453,0.09505808936688363,-0.15373189078690408,-0.10586300117856211,-0.02213621194069913,-0.03469520206564448,-0.10504114077360444,0.13934260650189043,-0.051276401396689715,0.09106307334931871,0.1265430566461661,0.04642399917550786,-0.07499655699619465,-0.16495355770035836,-0.0743749435174807,-0.20750108404369833,0.10327841703178978,0.04198672011694172,-0.0783080011575307,0.033019316990237545,-0.09099451682654619,0.08878638153865011,0.10370560482268584,-0.07520847776482892,0.05455866229787189,0.09401953964378648,-0.06604043194712396,0.032898110634433396,0,0
-0.9046897921531578,-0.8412854725442428,-0.10681261986286203,0.17102132092004663,0.047421318463489986,-0.330804944879788,-0.11954847487149856,-0.05934223430649794,-0.17461673696716284,-0.3165076465270891,-0.4568264090324154,0.26163112812596573,0.020350740421753433,-0.143967938911164,-0.09135132024505536,0.18006548005017212,-0.21549843374058686,-0.15574277593677738,-0.058936626348920385,-0.08197788735417993,-0.08203683312928202,-0.003916476591673157,-0.17584065806237445,-0.008261130979975908,0.3468855261045905,0.12500196940401603,0.01696887710178511,0.036556986647484586,-0.20745591683994757,-0.16697895239208346,0.1312458747675065,-0.2543638395603854,0.018337091205289556,0.1759448618700466,-0.009185005756441992,0.23470757679897264,-0.0006522295415257669,0.004986906964875411,0.0038715480227649625,-0.1403012906221046,0.04281573603321421,0.042940599062746304,-0.25658616275898644,0,0
-0.9407064257684632,-0.2412867783897349,1.4075029261300336,0.04919886187825615,-1.044719922875607,-0.07138299366493979,0.04629195697220068,0.5009101107654866,-0.10042010774192563,-0.6648457090647776,0.0035784991936818103,0.1044172914683855,-0.1457910392118949,0.40908106075122586,-0.2692920349142473,0.2697741948608397,0.3672396127557191,0.09605752294855589,0.028566548054137976,0.1420740803711731,-0.10434535669577644,-0.4317998251668299,-0.18318913815057464,-0.06337515560618005,-0.17476445889447315,0.06863924008264474,-0.15838795205674286,0.0748669695438289,-0.27472716841853684,0.08145658131647186,-0.1910573223004594,-0.035436884496419484,-0.2884423464920237,-0.0395917756272987,-0.08597340043313288,-0.01994609445737611,0.2347138826694877,0.27037512218230486,0.018468113909076336,0.025988319862785957,0.05050614284129049,0.30294973099957445,-0.24856169355416538,0,0
-0.8294200357559228,-0.6411963902183155,0.4976592636808829,-0.17619107682163918,0.8369742088481933,-0.2565896329289628,-0.33650357306780604,-0.0984272616836763,0.09008722545378108,0.019301744680012268,-0.348998579628185,0.2762169531086892,0.1441926648782036,-0.37495447771509555,-0.20477274026506118,-0.04294419469583003,-0.31111131895616095,0.05513136762202842,0.010950670439927007,0.12809012171373174,-0.07030621909047606,-0.346383851185038,0.08741736667754836,0.256826382423655,0.09418990257465266,-0.10495547498850992,0.09298626197839625,-0.19420804572418437,0.03003692985989387,0.048851560657067326,-0.23993525065284552,-0.1082112304532033,0.03972930629786921,-0.0942199094936976,0.11045053282469884,-0.08187906089640005,-0.0008997768440669886,0.01690838480556402,0.03023243528466755,0.09779778179552688,0.283072705481512,0.07353422339860399,-0.07068162575994685,0,0
-1.7164584325452197,0.9002759033814349,0.46223292876130834,0.0856458835427858,-0.014143625396335074,0.01761142774160872,0.14072446710846914,0.20531013296984804,-0.133418876127935,-0.10212147573213526,-0.00398170756713697,-0.02766856620711513,0.1361596532930597,-0.3279865791764186,-0.17715980646467736,0.1503207771288028,-0.06214122731624233,0.29153575001723964,-0.3852438977210896,-0.5604125547402273,-0.2888967720359271,0.20439442763798327,-0.0978618976694926,-0.12085630688319118,0.039520482123096924,-0.03979263287615745,0.03308229034073396,0.04864075649195192,0.09381516599016054,-0.04132180879144441,0.04936338545653796,0.016116436972965803,-0.15000696844391112,-0.06730120140911756,0.07758377282899546,-0.04242151512703809,0.010238395305360888,-0.09797522460487125,0.1666783964273171,0.07833035530928166,-0.15794532627104066,-0.005055609250261651,0.12468894904219598,0,0
