PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
-1.2886076311229855,-0.1104039856295289,-0.0012112445923643095,0.2506349205062503,0.5667759871135841,-0.3696821445621,0.09122156064807407,-0.045012133461611974,0.10597639191101019,-0.15289409866654685,-0.23481811397591057,-0.39158045024574856,-0.07660735868735936,0.23160036149802554,-0.08762785569607197,0.14462475177240733,0.15514693531422244,-0.07519197552349582,0.04173041096436527,0.0639390132209546,0.05671062199055661,0.03259277067335572,-0.054526100573543464,-0.16012637815914985,0.0031092818496311026,-0.01272918621575462,-0.0014500500760449612,-0.12563156484656957,-0.04270967124822292,-0.018573432558017956,0.056280713228176675,0.1678812953296882,-0.026021806448449435,-0.014941858509040505,-0.1508382796590279,-0.024276187841286233,-0.10576302394056086,0.02087908412133722,-0.07359115585373883,-0.1464990398209382,0.01910443323259831,-0.007147532179151401,-0.036284931138460715
-1.7532732249968654,0.23943265391914695,0.4719734272622782,0.8644246118503635,0.5483762802594233,0.08350744605730831,1.0128672422634295,0.05393571233507343,0.2719673822784745,-0.36555401055638526,-0.054900062278413306,0.19716289013874919,0.21484913518589072,-0.21146626210476918,-0.4034631310877809,0.18920693800510863,-0.20633276673062698,0.5007634231603473,-0.260440492083394,-0.26284971086927356,-0.06990192429584083,0.06498040913117951,-0.04495126126233752,0.1148888356428144,0.08396513265311245,-0.10536197554740043,-0.03701761791597796,0.09095700281789706,-0.12461227026043956,-0.03847251454712355,-0.03579534195482103,0.1791899693414626,-0.10234121512877511,-0.15371305867715537,0.21555444278364153,0.2203625520030571,-0.19849822551929905,0.3938105901379664,-0.10623248678083279,0.2904385324469492,0.0469912672360807,-6.944153688529738e-05,0.19587155675911638
-1.2399231739102123,-0.5547182045893343,0.03541876329571614,0.36423125089805763,0.026057741264510707,0.00980172369889206,-0.10493904802462303,-0.22611034576335728,0.46900956106284347,-0.39662936333016396,-0.17181159327380932,-0.26421745024343646,0.1878984649216887,-0.06837070481043067,-0.009276918913534318,-0.02981893214132068,-0.18475664276420084,-0.2600752242784463,-0.08612564394983711,-0.037585864369278764,0.15363680022974266,-0.08730252146973762,0.07781693074962098,0.028497173905684486,0.059939262984324074,-0.05762015249155013,-0.11283750732685223,-0.12159054666508112,-0.149999739427355,-0.016800429148470703,-0.007576682410133159,-0.14985740334039296,0.03832928689257194,-0.09649313633719599,-0.029559402484159156,0.04629763600650842,0.012590780700967917,-0.05938740283612847,0.06740871941403084,0.04060886901410951,-0.019752153109000473,-0.04589375166118127,0.023231636136754642
-1.8163577841108358,0.30856236266548276,0.4155734325587202,0.40566334778155066,-0.013567269010329305,-0.088454062496032,0.1363794979102625,-0.05600730532788426,0.39952266590090696,-0.026934956798358757,0.10017389256375492,-0.04700132637614391,-0.12937757599435346,-0.17005431388016787,0.10140458069494349,0.13465836568372502,-0.0709869590221914,0.14872976359606704,-0.14804659956765728,-0.26837860290363785,0.33725105088324714,0.4390067377276725,0.0370180326519718,0.17941959228367985,0.14163493472136301,-0.024812035090439177,-0.04096162322620737,0.09227400068122021,-0.12463146608706208,0.013059308968328789,-0.1103652172265015,-0.1910338928595061,0.002111627517358825,-0.005126625686081584,0.0358985715172709,-0.21433869198806982,0.20112728837207156,0.08244865173841759,0.14706705139149717,-0.1951093737514289,-0.002315160456227263,-0.23156714573088016,0.10837337618887488
-1.3174869202624198,0.06554794891460101,-0.23080994832892504,-0.15342669370115775,-0.44561487791704996,-0.9606151014787558,0.20711217730727982,0.61025353996831,-0.151038010171569,0.022642079994159296,-0.3494051488657486,-0.06465120885222425,-0.42931949510683254,-0.16805420414010713,0.11505848475019971,0.15752509570110523,0.17375122272527624,-0.26578416665462895,0.12034347292243049,-0.21302011983540528,0.23030241901278514,-0.07502471458756992,-0.05137423878820082,-0.1691682921954646,-0.04459170733765769,-0.025243632413458655,0.1765681461764112,-0.053271371056014136,-0.3252548064821166,0.12775470993798965,-0.1574966324760925,0.03246150159070995,-0.17687738002920933,-0.007543409657513603,0.027751895414351947,0.0295623461058383,0.13472587108095732,-0.08029824331687288,0.08136778097027728,-0.036240191261353034,0.04514568833338379,-0.14854503887312967,0.09251700682489462
-1.4646783988383727,-0.39217675683839737,0.014450089526552488,-0.15349615470647485,0.20665626373594037,0.5480209085604567,-0.14656476708694546,-0.24312903596330804,0.5462914940279924,-0.5373902352214333,0.408581087324639,-0.29945811432405844,-0.0841905001236846,0.09072960364368482,-0.055259329350187625,-0.033407631042997814,0.14990137424865607,0.03583468024605874,-0.2919462235108838,0.036257403323388004,0.17357285983841897,0.2496001521845334,0.22327333496680324,0.29306208889417756,-0.08026868674946148,0.0549389796879202,-0.6461400589992878,0.012688739460355203,-0.38513898805372165,-0.016699146981971343,0.20857589583841998,-0.2958813181111682,0.04955729506854625,0.09143983818151867,0.275485174713453,-0.1021288540624323,-0.13443604643111,-0.23582347685384714,0.0643634337265697,-0.3774430955821715,-0.09939984089613052,-0.36276661615171996,0.04734782450837333
-1.1854224969128284,-0.12360587892031549,-0.20015841206443746,0.198455261231176,0.09890036921553282,-0.2533619654927771,-0.0970944219731237,0.18357177890500495,0.04425569858499311,-0.21806161654361583,0.06595551168319184,-0.21152691234574073,0.2619301744915052,-0.26268652899757455,0.11389083455527417,-0.05156010794883752,-0.1632470312743281,0.053678315404518784,0.017377818470059675,-0.24250791616075834,0.44374522018314133,0.31404217955366864,-0.18132593805497557,-0.1010130479266376,0.07893207752005173,-0.00830065839113658,-0.18427588439214104,-0.16585333021377294,-0.17694426736445049,0.0007231783964898071,-0.09245644450063173,0.11271783985461213,0.09945063011064581,0.03975749948435842,0.036750632238064004,0.009244985084233421,-0.04213276064788754,0.055616841461731494,0.0540351494410387,-0.26778905330900576,-0.09249056204177529,-0.16815634600758583,-0.06990061382066091
-1.7739935730825074,-0.9527628056544336,-0.3997545495720986,-0.43774887869871654,-0.5221113232791764,0.3038205728613869,-0.42823816739959336,-0.07536432800842437,0.7133915968710324,-0.6436467957638331,0.6458819871657431,0.3588557705893406,-0.5784885382347341,0.40988572231119597,0.3928692970158314,-0.5325116221189958,0.1127027207591313,0.1254389518792152,-0.4170077361360926,-0.1467284555372213,0.07290171757018069,0.10072462162289979,0.4579230469206224,0.1264601537359942,0.02943077394378391,0.20101189860024446,-0.23576070650311456,-0.09762909634591901,-0.3928215461582149,0.09173149752217191,0.00635290706569862,-0.02996212783248454,-0.010966436689318437,-0.026691304371389224,0.13436879809818397,0.03203582139681,-0.1262065629895216,0.01687206083283621,0.10445734546553294,-0.03554473421757158,0.053207089617981485,0.039979289932223015,-0.09524454108742665
-1.230957490268561,-0.20888934380359736,-0.3632389894389012,0.4825157704751405,-0.3616807468270208,0.15737554270588508,-0.4387119307352969,0.04951658649156089,0.3013283860731453,-0.0013274139530526244,0.345830540103684,0.1825527527428126,-0.5249446275513638,0.20407078012137558,0.26997217447574295,-0.09484275877867167,0.029581163962611026,-0.18304257406324762,0.009890361059858205,-0.025662403448757195,0.07218420897508236,0.016588332613087477,-0.22821667433722242,-0.03404504214847716,0.3487082429993333,0.09380522617600208,-0.06404834623299019,0.12964294035064816,-0.20405714630778962,0.1581944964796947,-0.017797843009023442,0.18406860483064527,-0.01017027881806063,-0.09204369631957554,-0.3058349248893867,-0.07006805116869672,-0.08233154508623289,-0.043175874632958286,-0.10568791587347864,-0.20103212158764436,-0.09697549732405457,-0.11140884015753545,-0.00971449358638381
-1.0787650238261608,-0.6963252940593297,0.610693083002434,0.7377383155756114,-0.4815645016071545,0.31846756765545176,0.2928689897230906,-0.10425059015345721,0.3974650436044274,-0.3482069331209995,0.4583943412957561,-0.31487731868066393,0.10635680113603321,0.08881864345914592,-0.16229440177291482,0.0616608621885072,0.09940339586575016,-0.10397103728607111,-0.30281634060809764,0.11400993392659399,0.05715568823554261,-0.11558250786082373,0.07530139258867596,0.09347937861381125,0.18373684304603247,-0.18926437542632035,-0.17942785034767547,-0.16816129751334183,0.02328171597835297,-0.022876381542838838,-0.048085418814907854,-0.165624032753144,0.028231291212185348,-0.147875003724952,-0.22961030257405549,-0.04977389475195831,-0.01637121959563457,0.07181064455723399,-0.10683540943560262,-0.09775537945834867,0.01421333847352509,-0.16945478398104513,0.14151570589283458
-1.244198559554851,-0.48719366220969157,0.024315240062659678,0.32206028576273815,-0.13511673979371838,-0.028029266315212954,-0.011379839733288193,-0.19165270173097826,0.5396366255484295,-0.5670408374031447,-0.19644997664778338,-0.39365319415804856,0.14965592411230932,-0.009679182086218121,-0.01745736041569794,0.0020143795089597335,-0.1845837435187038,-0.15742461697004637,-0.062411822174963945,-0.04884550444921828,-0.01180985699914288,-0.027116272844617546,0.04289403303899766,0.10455730307235526,0.0017693626298123084,-0.04579274508185056,-0.13801735254208536,0.05809892546392154,-0.21479804902283875,-0.05772258685060258,-0.0225134906227019,-0.0023726552439537548,0.01609193703248872,0.16503175398041228,0.06504148386379578,0.02995934691585085,-0.04231048531073908,-0.11541013817003307,0.11980219721711585,-0.058320371847140305,0.0373638299090905,-0.18940662512134018,-0.04906716602147172
-1.0874494952493794,0.12610777898686512,-0.1455918261180587,-0.7681381981489998,0.11660885383904793,0.4626269988710707,0.02028887066395954,0.70052934798537,0.1159891358047824,-0.2775465744993527,-0.014230353526254859,0.10452293852871122,-0.10503582254930156,-0.15346004194550442,-0.09969709767919659,0.19984393744872084,0.10649764664852689,-0.13665105180778908,0.28498738788472944,0.08119730755955845,0.030130312494942267,-0.16726587859101327,-0.10439532901846454,-0.049512927346836745,0.025499096987510236,0.09753406031231815,-0.0013966683163884263,0.0018542770812809885,-0.09233537306544139,-0.1850058756586348,-0.11504969856383965,0.037993133931056966,0.1723032223595359,0.08954203719479914,-0.18084427663118363,-0.10702294129096442,-0.05688477013738239,0.0495701978624035,0.12830233418292092,-0.045094433769603884,0.1391396723540619,-0.1084474520850439,0.000758551814037407
-1.4586712941969107,-0.00887137951900442,-0.08993616229587865,0.21674533662401993,-0.09382888595518377,-0.27842031750911395,-0.08451852037186937,0.33991662232464753,-0.07942862383106664,-0.22228391289751423,0.018910704691290504,-0.2399042008523656,0.1859708953035183,-0.33951724564676294,0.14152958825565223,-0.23254474508524545,-0.3618252483681513,-0.06708291688360672,-0.02041895445131218,-0.2945640778537817,0.3908794908990217,0.12320448951849819,-0.24488840464554154,-0.04083228277521838,-0.21886635909278573,0.08710582095999236,0.00744077112628698,0.06896864549246995,-0.030171142871569384,-0.025830779234484416,-0.23628819734577097,-0.24201408174526653,0.15292529835595764,-0.11013933081602995,-0.11497330733263257,-0.017972568003549905,0.0003945585159142027,-0.06457479269267816,0.15202690124435017,0.06750878013819898,-0.017519654233901536,0.14402442936010426,-0.18973232364238435
-1.3623646190601046,-0.40046306637726453,-0.7348916285513717,-0.5442850968839407,-0.19022443817001533,0.25024296102755905,0.44958291150820096,0.03610066389934637,-0.22642897491278763,0.0770536089387849,0.12205718626492733,0.012293263876490825,0.4201144496654509,-0.22106682361615712,0.3264906034491812,0.14860342885155214,-0.16737226170441868,0.18209780522983535,-0.007023984845464625,0.30935226341837524,-0.02402577400967241,-0.10040021804335826,-0.06558828460357777,-0.13921785087686836,0.002376981010067867,0.24609962515784684,-0.024426472636695694,0.04141707716932853,-0.15481547648230265,-0.049256583070392046,0.12554240829934757,0.008347482762941914,-0.00859022526665253,0.12465653857289653,-0.0140450016550659,0.09273261168844894,0.04293952129549313,0.008789066408025686,0.0003090176988720891,0.12009771485545172,0.012107785491113108,0.11569813485651405,-0.11553952039903656
-1.1875426916005054,-0.1468126817136554,-0.002870785349072252,0.15630338829932283,-0.04107794702460743,-0.1825077419147232,-0.05975986244887755,0.31210167748399753,0.008481548659797418,-0.04310870875436924,-0.22058168572815204,-0.3021725443154381,0.23711717868729495,0.11452148320487426,0.1428310186106254,-0.2632086043154075,-0.30374290820444905,-0.058471454424514714,-0.08294029080216096,-0.14533497345104177,-0.10194881930086751,0.06334750765252598,-0.24917084003488324,-0.18535574448852538,-0.012880834933163693,-0.016783114065563064,0.038728317306312404,0.0878856811200429,0.126849442953492,-0.09605684342126415,0.15175807526356155,-0.017558320454147795,0.2884129765915708,0.34448299227601914,-0.019605113807515742,0.004940753320199024,0.21146729850349194,0.039103666665203124,-0.049722225854016915,0.09930732622478237,-0.018044744369752577,-0.016806939276032072,-0.0791744651929974
-1.542564430990198,-0.2118550247317714,-0.20981673903869258,0.448992648174238,0.5569942214217057,-0.07016750504859018,0.24659256403449695,0.01920231556691644,-0.10035598865340309,-0.07977237756950996,-0.025664486712317348,0.0637342309642143,0.36013736484655406,-0.09131925530317386,-0.0573118594196885,-0.07979674647334509,-0.25075420348823774,-0.08731821582809753,-0.12064970459582475,-0.09250441309893809,0.11522719905282289,0.09726400975819381,-0.09391624496365032,-0.07240082994582994,0.010386764898658366,0.017120328139491856,-0.030551979673233635,0.023481374631837817,-0.07058031739050233,-0.12249565707556316,-0.007878618746520015,-0.01011824540307714,0.015666645365987122,0.11473359739296739,0.0671650081404188,0.14419725387883886,0.03669755902764684,0.0004925072436864544,-0.20518274462331826,-0.08478174530505593,-0.006673825848973348,-0.1891999748512611,-0.2312363829539276
-1.427649587278212,-0.5231766055481747,-0.6036462620299027,-0.04767258267407079,-0.22648216878544855,-0.15443227758578912,-0.43162682917184336,0.5268593034155207,-0.1507369891054466,-0.45936417342075114,0.07157019466194242,-0.12779101604158538,0.5723444985060226,0.0012060340957906854,-0.2175784611298942,-0.013695201218850034,-0.2375424041571267,0.4945593804407978,0.02728947835242725,0.22027733086567292,0.22172337721594645,-0.16075954159444078,-0.23613054200000783,-0.13694344677900627,0.011376369080330498,0.3609835472830337,0.05084753741305633,-0.010076595763277699,-0.003977204382625759,0.10304585702497213,-0.11847433402570036,0.3290496023147941,-0.14599208627422033,-0.0777893526836659,0.025501097629924235,0.016082181824733286,-0.31704819820998714,0.180090036573436,0.06347623438340934,-0.06288837793265852,-0.011400994156726076,-0.04159857785325421,0.045877866850894504
-1.7488010150700837,-0.5741731135582387,-0.5605370611537847,0.5808325059945271,-0.41543533263135796,0.4758207016266278,-0.509005845735972,-0.029890590322142942,0.156760441093971,-0.2940455770211711,0.18918582040314125,0.14450626638057681,-0.2863309615620192,0.04536935543825693,0.03818857911046036,-0.21867776614350729,0.09471480177478127,-0.15429228850073462,-0.10606217944306147,-0.023956572866580803,-0.03705230236200041,-0.10536175922644116,0.13822416276037586,-0.05292653246390949,0.0887654674052088,0.1221832737761972,-0.04589643702723711,-0.07399812851779951,-0.16780602869169692,-0.05585203665705279,-0.2094664318409701,0.0982567654862561,-0.02996623683841151,-0.09307145943647706,0.027975274796506286,-0.09530415503981124,0.12503463739314258,0.09248059961040112,-0.06561384817832798,-0.1219168440815741,0.08342587012069644,-0.1116015738078181,0.10299986601452507
-0.9046897744696941,-0.8412854673956123,-0.10681192749697473,0.1710216936117253,0.04742155239396202,-0.33080611602652504,-0.11954505580547714,-0.05934808075420969,-0.1746175492078521,-0.31649388802522144,-0.4568015218294369,0.26160170083767387,0.02037037126218699,-0.14402503508146722,-0.09137277754714879,0.17997243790297038,-0.2154688870139066,-0.15598141382546554,-0.058767071282399885,-0.08296439464299955,-0.0828797444846278,-0.004321317845998868,-0.17643893898170232,-0.008373941793341807,0.34666466360432846,0.12490646625226365,-0.0156271783007922,0.03595174755979592,-0.20806641563041609,-0.165428709563591,0.12817210656653838,-0.2588214987074956,-0.012154477676262656,0.17335274575770662,-0.018996313681659223,0.24611257567290018,0.004118932883498377,-0.009226732685849682,-0.023153345779780277,0.11204537910915925,0.02805658800062013,-0.02135661342121843,-0.2799911979111327
-0.9407064379254884,-0.24128681001511534,1.407502161081328,0.04919908661401985,-1.0447211850917468,-0.07137806432598164,0.04628828763306331,0.500914171061209,-0.10039316689658416,-0.6648740441981276,0.0036291121264595996,0.10447054751230864,-0.14561296307430086,0.4092720390968723,-0.2693410055178401,0.2698287932130652,0.3671504671763745,0.09637494504726048,0.028581906460194317,0.14236912787761416,-0.10344968137383537,-0.42942185254478693,-0.18341425442930184,-0.060946249802027855,-0.17506910975842982,0.06747373158672967,0.15862029429466892,0.07450199596679485,-0.27368066471132096,0.0837437190629331,-0.19232946131307918,-0.035962423805566836,0.29644194222681464,-0.05548595814893062,-0.07551552796068998,-0.026472198427868764,0.2369627215376678,0.2612307529105979,-0.011784692632517534,-0.05565505097620912,0.12138646115523408,0.27760198490028765,-0.24165079621611632
-0.8294200560701162,-0.6411964323567583,0.4976576505344375,-0.17619252592124157,0.8369727361114887,-0.25659082768393543,-0.3365134232226417,-0.09842543968987735,0.09011163409376834,0.019377102791535473,-0.34896863566119757,0.2762714339207673,0.14420640656565614,-0.3749562969585684,-0.205024720853883,-0.04288127775873421,-0.3108297298146875,0.05497726436975425,0.010336977930580664,0.1298998540366327,-0.06781738238804638,-0.34410391770962234,0.08710261576925774,0.25485872135437976,0.09115120040675123,-0.10247140523585478,-0.09614294718667263,-0.1959915208442572,0.03008968618358431,0.044106486519640754,-0.23720519853531008,-0.11067291628090434,-0.04137413526590187,-0.0994331683860583,0.12327951809543569,-0.07561362131031706,0.008147372844813358,0.013541360553397679,0.038330726487644365,-0.12944942602187862,0.3176987621758168,0.006724106339795955,-0.10310231736990276
-1.7164584123555884,0.9002759808927622,0.46223402077397335,0.08564735009910716,-0.014142856892193714,0.017603295088837675,0.14072678669165234,0.20531100789960519,-0.13343564143269582,-0.10209779281905577,-0.003981631041669858,-0.027683983520221295,0.13609637814913098,-0.32805512586871516,-0.1771970957190723,0.15039860438290345,-0.062322386753335256,0.2909961657162997,-0.3862648094452652,-0.5609046581305553,-0.2878928753378639,0.2044327559265859,-0.09900611707883608,-0.12241658941714084,0.0386990044886454,-0.03963316459684319,-0.031123189917748328,0.04226123060992353,0.0917575899723618,-0.03780105478956294,0.05499126056481506,0.012363601643913607,0.14995156331274317,-0.07164130965405532,0.06742318340333237,-0.039670331453171566,0.027831298654962595,-0.11725066980290949,0.24309871845129744,-0.07853844597908127,-0.1509031713505562,0.00950362408531641,-0.05390557498187573
-1.5986136043755323,-0.32221794241225943,0.3564734542303612,-0.5982454409288009,-0.35182555325282006,-0.27226407490178944,-0.08059389544212617,-0.1199986416414696,0.2502700410500061,0.18374158425409703,-0.32556982856304445,0.05016949987162403,-0.11058598193130152,0.09795213028874682,-0.11306622592861103,-0.013973246551796551,-0.06883606076411877,-0.2688171055552906,0.09660635175854859,-0.046832423919208825,0.1157711609778991,-0.33955427152547674,0.01761158984750292,0.011925467982109387,-0.05480267797700533,-0.05336234764994236,0.05570517414865368,-0.04315140070957349,-0.014304375424416975,0.03700540723110023,-0.043116132795308175,-0.11175001902223797,0.16737511160227414,0.07921246618290632,0.09223214148550393,-0.05377502295988688,-0.047096773774463724,-0.09510875544794498,-0.011118002745261712,0.0077928556572603586,-0.020519369073298696,-0.22322875805617862,-0.004244273054245083
